CMDLINE .venv/bin/python save_vocab.py
MEM 166.203125 1784205223.6878
MEM 166.539062 1784205223.7881
MEM 166.539062 1784205223.8883
MEM 166.539062 1784205223.9886
MEM 166.921875 1784205224.0920
MEM 166.925781 1784205224.1923
MEM 167.011719 1784205224.2925
MEM 167.011719 1784205224.3928
MEM 167.011719 1784205224.4930
MEM 167.011719 1784205224.5960
MEM 167.011719 1784205224.6963
MEM 167.015625 1784205224.7966
MEM 167.015625 1784205224.8983
MEM 167.015625 1784205224.9987
MEM 167.015625 1784205225.1007
MEM 167.015625 1784205225.2046
MEM 167.015625 1784205225.3048
MEM 167.015625 1784205225.4051
MEM 167.015625 1784205225.5054
MEM 167.019531 1784205225.6056
MEM 167.019531 1784205225.7059
MEM 167.019531 1784205225.8062
MEM 167.019531 1784205225.9077
MEM 167.019531 1784205226.0080
MEM 167.019531 1784205226.1083
MEM 167.023438 1784205226.2086
MEM 167.023438 1784205226.3127
MEM 167.023438 1784205226.4130
MEM 167.023438 1784205226.5133
MEM 167.023438 1784205226.6141
MEM 167.023438 1784205226.7144
MEM 167.707031 1784205226.8166
MEM 167.710938 1784205226.9169
MEM 167.710938 1784205227.0172
MEM 167.710938 1784205227.1175
MEM 167.710938 1784205227.2179
MEM 168.187500 1784205227.3206
MEM 168.187500 1784205227.4209
MEM 168.191406 1784205227.5233
MEM 168.191406 1784205227.6235
MEM 168.257812 1784205227.7237
MEM 168.355469 1784205227.8240
MEM 168.355469 1784205227.9243
MEM 168.355469 1784205228.0246
MEM 168.503906 1784205228.1249
MEM 168.671875 1784205228.2252
MEM 168.671875 1784205228.3254
MEM 168.699219 1784205228.4286
MEM 168.699219 1784205228.5289
MEM 168.699219 1784205228.6326
MEM 168.703125 1784205228.7348
MEM 168.703125 1784205228.8351
MEM 168.796875 1784205228.9355
MEM 168.796875 1784205229.0357
MEM 168.796875 1784205229.1360
MEM 168.796875 1784205229.2364
MEM 168.796875 1784205229.3367
MEM 168.992188 1784205229.4388
MEM 168.992188 1784205229.5390
MEM 168.992188 1784205229.6393
MEM 168.992188 1784205229.7396
MEM 168.992188 1784205229.8399
MEM 168.992188 1784205229.9447
MEM 168.992188 1784205230.0449
MEM 168.992188 1784205230.1452
MEM 168.992188 1784205230.2455
MEM 168.992188 1784205230.3458
MEM 168.992188 1784205230.4461
MEM 169.000000 1784205230.5464
MEM 169.000000 1784205230.6467
MEM 169.003906 1784205230.7478
MEM 169.007812 1784205230.8480
